43,80.0,0.1,0.01,0.28,-66.0,-0.802
44,80.0,0.1,0.01,0.28,-66.0,-0.604
45,80.0,0.1,0.01,0.28,-66.0,-0.4059999999999999
46,80.0,0.1,0.01,0.28,-66.0,-0.20799999999999996
47,80.0,0.1,0.01,0.28,-66.0,-0.01
48,80.0,0.1,0.01,0.28,-52.0,-1.0
49,80.0,0.1,0.01,0.28,-52.0,-0.802
50,80.0,0.1,0.01,0.28,-52.0,-0.604
51,80.0,0.1,0.01,0.28,-52.0,-0.4059999999999999
52,80.0,0.1,0.01,0.28,-52.0,-0.20799999999999996
53,80.0,0.1,0.01,0.28,-52.0,-0.01
54,80.0,0.1,0.01,0.28,-38.0,-1.0
55,80.0,0.1,0.01,0.28,-38.0,-0.802
56,80.0,0.1,0.01,0.28,-38.0,-0.604
57,80.0,0.1,0.01,0.28,-38.0,-0.4059999999999999
58,80.0,0.1,0.01,0.28,-38.0,-0.20799999999999996
59,80.0,0.1,0.01,0.28,-38.0,-0.01
60,80.0,0.1,0.01,0.28,-24.0,-1.0
61,80.0,0.1,0.01,0.28,-24.0,-0.802
62,80.0,0.1,0.01,0.28,-24.0,-0.604
63,80.0,0.1,0.01,0.28,-24.0,-0.4059999999999999
64,80.0,0.1,0.01,0.28,-24.0,-0.20799999999999996
65,80.0,0.1,0.01,0.28,-24.0,-0.01
66,80.0,0.1,0.01,0.28,-10.0,-1.0
67,80.0,0.1,0.01,0.28,-10.0,-0.802
68,80.0,0.1,0.01,0.28,-10.0,-0.604
69,80.0,0.1,0.01,0.28,-10.0,-0.4059999999999999
70,80.0,0.1,0.01,0.28,-10.0,-0.20799999999999996
71,80.0,0.1,0.01,0.28,-10.0,-0.01
72,80.0,0.1,0.01,0.45999999999999996,-80.0,-1.0
73,80.0,0.1,0.01,0.45999999999999996,-80.0,-0.802
74,80.0,0.1,0.01,0.45999999999999996,-80.0,-0.604
75,80.0,0.1,0.01,0.45999999999999996,-80.0,-0.4059999999999999
76,80.0,0.1,0.01,0.45999999999999996,-80.0,-0.20799999999999996
77,80.0,0.1,0.01,0.45999999999999996,-80.0,-0.01
78,80.0,0.1,0.01,0.45999999999999996,-66.0,-1.0
79,80.0,0.1,0.01,0.45999999999999996,-66.0,-0.802
80,80.0,0.1,0.01,0.45999999999999996,-66.0,-0.604
81,80.0,0.1,0.01,0.45999999999999996,-66.0,-0.4059999999999999
82,80.0,0.1,0.01,0.45999999999999996,-66.0,-0.20799999999999996
83,80.0,0.1,0.01,0.45999999999999996,-66.0,-0.01
84,80.0,0.1,0.01,0.45999999999999996,-52.0,-1.0
85,80.0,0.1,0.01,0.45999999999999996,-52.0,-0.802
86,80.0,0.1,0.01,0.45999999999999996,-52.0,-0.604
87,80.0,0.1,0.01,0.45999999999999996,-52.0,-0.4059999999999999
88,80.0,0.1,0.01,0.45999999999999996,-52.0,-0.20799999999999996
89,80.0,0.1,0.01,0.45999999999999996,-52.0,-0.01
90,80.0,0.1,0.01,0.45999999999999996,-38.0,-1.0
91,80.0,0.1,0.01,0.45999999999999996,-38.0,-0.802
92,80.0,0.1,0.01,0.45999999999999996,-38.0,-0.604
93,80.0,0.1,0.01,0.45999999999999996,-38.0,-0.4059999999999999
94,80.0,0.1,0.01,0.45999999999999996,-38.0,-0.20799999999999996
95,80.0,0.1,0.01,0.45999999999999996,-38.0,-0.01
96,80.0,0.1,0.01,0.45999999999999996,-24.0,-1.0
97,80.0,0.1,0.01,0.45999999999999996,-24.0,-0.802
98,80.0,0.1,0.01,0.45999999999999996,-24.0,-0.604
99,80.0,0.1,0.01,0.45999999999999996,-24.0,-0.4059999999999999
100,80.0,0.1,0.01,0.45999999999999996,-24.0,-0.20799999999999996
101,80.0,0.1,0.01,0.45999999999999996,-24.0,-0.01
102,80.0,0.1,0.01,0.45999999999999996,-10.0,-1.0
103,80.0,0.1,0.01,0.45999999999999996,-10.0,-0.802
104,80.0,0.1,0.01,0.45999999999999996,-10.0,-0.604
105,80.0,0.1,0.01,0.45999999999999996,-10.0,-0.4059999999999999
106,80.0,0.1,0.01,0.45999999999999996,-10.0,-0.20799999999999996
107,80.0,0.1,0.01,0.45999999999999996,-10.0,-0.01
108,80.0,0.1,0.01,0.64,-80.0,-1.0
109,80.0,0.1,0.01,0.64,-80.0,-0.802
110,80.0,0.1,0.01,0.64,-80.0,-0.604
111,80.0,0.1,0.01,0.64,-80.0,-0.4059999999999999
112,80.0,0.1,0.01,0.64,-80.0,-0.20799999999999996
113,80.0,0.1,0.01,0.64,-80.0,-0.01
114,80.0,0.1,0.01,0.64,-66.0,-1.0
115,80.0,0.1,0.01,0.64,-66.0,-0.802
116,80.0,0.1,0.01,0.64,-66.0,-0.604
117,80.0,0.1,0.01,0.64,-66.0,-0.4059999999999999
118,80.0,0.1,0.01,0.64,-66.0,-0.20799999999999996
119,80.0,0.1,0.01,0.64,-66.0,-0.01
120,80.0,0.1,0.01,0.64,-52.0,-1.0
121,80.0,0.1,0.01,0.64,-52.0,-0.802
122,80.0,0.1,0.01,0.64,-52.0,-0.604
123,80.0,0.1,0.01,0.64,-52.0,-0.4059999999999999
124,80.0,0.1,0.01,0.64,-52.0,-0.20799999999999996
125,80.0,0.1,0.01,0.64,-52.0,-0.01
126,80.0,0.1,0.01,0.64,-38.0,-1.0
127,80.0,0.1,0.01,0.64,-38.0,-0.802
128,80.0,0.1,0.01,0.64,-38.0,-0.604
129,80.0,0.1,0.01,0.64,-38.0,-0.4059999999999999
130,80.0,0.1,0.01,0.64,-38.0,-0.20799999999999996
131,80.0,0.1,0.01,0.64,-38.0,-0.01
132,80.0,0.1,0.01,0.64,-24.0,-1.0
133,80.0,0.1,0.01,0.64,-24.0,-0.802
134,80.0,0.1,0.01,0.64,-24.0,-0.604
135,80.0,0.1,0.01,0.64,-24.0,-0.4059999999999999
136,80.0,0.1,0.01,0.64,-24.0,-0.20799999999999996
137,80.0,0.1,0.01,0.64,-24.0,-0.01
138,80.0,0.1,0.01,0.64,-10.0,-1.0
139,80.0,0.1,0.01,0.64,-10.0,-0.802
140,80.0,0.1,0.01,0.64,-10.0,-0.604
141,80.0,0.1,0.01,0.64,-10.0,-0.4059999999999999
142,80.0,0.1,0.01,0.64,-10.0,-0.20799999999999996
143,80.0,0.1,0.01,0.64,-10.0,-0.01
144,80.0,0.1,0.01,0.82,-80.0,-1.0
145,80.0,0.1,0.01,0.82,-80.0,-0.802
146,80.0,0.1,0.01,0.82,-80.0,-0.604
147,80.0,0.1,0.01,0.82,-80.0,-0.4059999999999999
148,80.0,0.1,0.01,0.82,-80.0,-0.20799999999999996
149,80.0,0.1,0.01,0.82,-80.0,-0.01
150,80.0,0.1,0.01,0.82,-66.0,-1.0
151,80.0,0.1,0.01,0.82,-66.0,-0.802
152,80.0,0.1,0.01,0.82,-66.0,-0.604
153,80.0,0.1,0.01,0.82,-66.0,-0.4059999999999999
154,80.0,0.1,0.01,0.82,-66.0,-0.20799999999999996
155,80.0,0.1,0.01,0.82,-66.0,-0.01
156,80.0,0.1,0.01,0.82,-52.0,-1.0
157,80.0,0.1,0.01,0.82,-52.0,-0.802
158,80.0,0.1,0.01,0.82,-52.0,-0.604
159,80.0,0.1,0.01,0.82,-52.0,-0.4059999999999999
160,80.0,0.1,0.01,0.82,-52.0,-0.20799999999999996
161,80.0,0.1,0.01,0.82,-52.0,-0.01
162,80.0,0.1,0.01,0.82,-38.0,-1.0
163,80.0,0.1,0.01,0.82,-38.0,-0.802
164,80.0,0.1,0.01,0.82,-38.0,-0.604
165,80.0,0.1,0.01,0.82,-38.0,-0.4059999999999999
166,80.0,0.1,0.01,0.82,-38.0,-0.20799999999999996
167,80.0,0.1,0.01,0.82,-38.0,-0.01
168,80.0,0.1,0.01,0.82,-24.0,-1.0
169,80.0,0.1,0.01,0.82,-24.0,-0.802
170,80.0,0.1,0.01,0.82,-24.0,-0.604
171,80.0,0.1,0.01,0.82,-24.0,-0.4059999999999999
172,80.0,0.1,0.01,0.82,-24.0,-0.20799999999999996
173,80.0,0.1,0.01,0.82,-24.0,-0.01
174,80.0,0.1,0.01,0.82,-10.0,-1.0
175,80.0,0.1,0.01,0.82,-10.0,-0.802
176,80.0,0.1,0.01,0.82,-10.0,-0.604
177,80.0,0.1,0.01,0.82,-10.0,-0.4059999999999999
178,80.0,0.1,0.01,0.82,-10.0,-0.20799999999999996
179,80.0,0.1,0.01,0.82,-10.0,-0.01
180,80.0,0.1,0.01,1.0,-80.0,-1.0
181,80.0,0.1,0.01,1.0,-80.0,-0.802
182,80.0,0.1,0.01,1.0,-80.0,-0.604
183,80.0,0.1,0.01,1.0,-80.0,-0.4059999999999999
184,80.0,0.1,0.01,1.0,-80.0,-0.20799999999999996
185,80.0,0.1,0.01,1.0,-80.0,-0.01
186,80.0,0.1,0.01,1.0,-66.0,-1.0
187,80.0,0.1,0.01,1.0,-66.0,-0.802
188,80.0,0.1,0.01,1.0,-66.0,-0.604
189,80.0,0.1,0.01,1.0,-66.0,-0.4059999999999999
190,80.0,0.1,0.01,1.0,-66.0,-0.20799999999999996
191,80.0,0.1,0.01,1.0,-66.0,-0.01
192,80.0,0.1,0.01,1.0,-52.0,-1.0
193,80.0,0.1,0.01,1.0,-52.0,-0.802
194,80.0,0.1,0.01,1.0,-52.0,-0.604
195,80.0,0.1,0.01,1.0,-52.0,-0.4059999999999999
196,80.0,0.1,0.01,1.0,-52.0,-0.20799999999999996
197,80.0,0.1,0.01,1.0,-52.0,-0.01
198,80.0,0.1,0.01,1.0,-38.0,-1.0
199,80.0,0.1,0.01,1.0,-38.0,-0.802
200,80.0,0.1,0.01,1.0,-38.0,-0.604
201,80.0,0.1,0.01,1.0,-38.0,-0.4059999999999999
202,80.0,0.1,0.01,1.0,-38.0,-0.20799999999999996
203,80.0,0.1,0.01,1.0,-38.0,-0.01
204,80.0,0.1,0.01,1.0,-24.0,-1.0
205,80.0,0.1,0.01,1.0,-24.0,-0.802
206,80.0,0.1,0.01,1.0,-24.0,-0.604
207,80.0,0.1,0.01,1.0,-24.0,-0.4059999999999999
208,80.0,0.1,0.01,1.0,-24.0,-0.20799999999999996
209,80.0,0.1,0.01,1.0,-24.0,-0.01
210,80.0,0.1,0.01,1.0,-10.0,-1.0
211,80.0,0.1,0.01,1.0,-10.0,-0.802
212,80.0,0.1,0.01,1.0,-10.0,-0.604
213,80.0,0.1,0.01,1.0,-10.0,-0.4059999999999999
214,80.0,0.1,0.01,1.0,-10.0,-0.20799999999999996
215,80.0,0.1,0.01,1.0,-10.0,-0.01
216,80.0,0.1,0.20800000000000002,0.1,-80.0,-1.0
217,80.0,0.1,0.20800000000000002,0.1,-80.0,-0.802
218,80.0,0.1,0.20800000000000002,0.1,-80.0,-0.604
219,80.0,0.1,0.20800000000000002,0.1,-80.0,-0.4059999999999999
220,80.0,0.1,0.20800000000000002,0.1,-80.0,-0.20799999999999996
221,80.0,0.1,0.20800000000000002,0.1,-80.0,-0.01
222,80.0,0.1,0.20800000000000002,0.1,-66.0,-1.0
223,80.0,0.1,0.20800000000000002,0.1,-66.0,-0.802
224,80.0,0.1,0.20800000000000002,0.1,-66.0,-0.604
225,80.0,0.1,0.20800000000000002,0.1,-66.0,-0.4059999999999999
226,80.0,0.1,0.20800000000000002,0.1,-66.0,-0.20799999999999996
227,80.0,0.1,0.20800000000000002,0.1,-66.0,-0.01
228,80.0,0.1,0.20800000000000002,0.1,-52.0,-1.0
229,80.0,0.1,0.20800000000000002,0.1,-52.0,-0.802
230,80.0,0.1,0.20800000000000002,0.1,-52.0,-0.604
231,80.0,0.1,0.20800000000000002,0.1,-52.0,-0.4059999999999999
232,80.0,0.1,0.20800000000000002,0.1,-52.0,-0.20799999999999996
233,80.0,0.1,0.20800000000000002,0.1,-52.0,-0.01
234,80.0,0.1,0.20800000000000002,0.1,-38.0,-1.0
235,80.0,0.1,0.20800000000000002,0.1,-38.0,-0.802
236,80.0,0.1,0.20800000000000002,0.1,-38.0,-0.604
237,80.0,0.1,0.20800000000000002,0.1,-38.0,-0.4059999999999999
238,80.0,0.1,0.20800000000000002,0.1,-38.0,-0.20799999999999996
239,80.0,0.1,0.20800000000000002,0.1,-38.0,-0.01
240,80.0,0.1,0.20800000000000002,0.1,-24.0,-1.0
241,80.0,0.1,0.20800000000000002,0.1,-24.0,-0.802
242,80.0,0.1,0.20800000000000002,0.1,-24.0,-0.604
243,80.0,0.1,0.20800000000000002,0.1,-24.0,-0.4059999999999999
244,80.0,0.1,0.20800000000000002,0.1,-24.0,-0.20799999999999996
245,80.0,0.1,0.20800000000000002,0.1,-24.0,-0.01
246,80.0,0.1,0.20800000000000002,0.1,-10.0,-1.0
247,80.0,0.1,0.20800000000000002,0.1,-10.0,-0.802
248,80.0,0.1,0.20800000000000002,0.1,-10.0,-0.604
249,80.0,0.1,0.20800000000000002,0.1,-10.0,-0.4059999999999999
250,80.0,0.1,0.20800000000000002,0.1,-10.0,-0.20799999999999996
251,80.0,0.1,0.20800000000000002,0.1,-10.0,-0.01
252,80.0,0.1,0.20800000000000002,0.28,-80.0,-1.0
253,80.0,0.1,0.20800000000000002,0.28,-80.0,-0.802
254,80.0,0.1,0.20800000000000002,0.28,-80.0,-0.604
255,80.0,0.1,0.20800000000000002,0.28,-80.0,-0.4059999999999999
256,80.0,0.1,0.20800000000000002,0.28,-80.0,-0.20799999999999996
257,80.0,0.1,0.20800000000000002,0.28,-80.0,-0.01
258,80.0,0.1,0.20800000000000002,0.28,-66.0,-1.0
259,80.0,0.1,0.20800000000000002,0.28,-66.0,-0.802
260,80.0,0.1,0.20800000000000002,0.28,-66.0,-0.604
261,80.0,0.1,0.20800000000000002,0.28,-66.0,-0.4059999999999999
262,80.0,0.1,0.20800000000000002,0.28,-66.0,-0.20799999999999996
263,80.0,0.1,0.20800000000000002,0.28,-66.0,-0.01
264,80.0,0.1,0.20800000000000002,0.28,-52.0,-1.0
265,80.0,0.1,0.20800000000000002,0.28,-52.0,-0.802
266,80.0,0.1,0.20800000000000002,0.28,-52.0,-0.604
267,80.0,0.1,0.20800000000000002,0.28,-52.0,-0.4059999999999999
268,80.0,0.1,0.20800000000000002,0.28,-52.0,-0.20799999999999996
269,80.0,0.1,0.20800000000000002,0.28,-52.0,-0.01
270,80.0,0.1,0.20800000000000002,0.28,-38.0,-1.0
271,80.0,0.1,0.20800000000000002,0.28,-38.0,-0.802
272,80.0,0.1,0.20800000000000002,0.28,-38.0,-0.604
273,80.0,0.1,0.20800000000000002,0.28,-38.0,-0.4059999999999999
274,80.0,0.1,0.20800000000000002,0.28,-38.0,-0.20799999999999996
275,80.0,0.1,0.20800000000000002,0.28,-38.0,-0.01
276,80.0,0.1,0.20800000000000002,0.28,-24.0,-1.0
277,80.0,0.1,0.20800000000000002,0.28,-24.0,-0.802
278,80.0,0.1,0.20800000000000002,0.28,-24.0,-0.604
279,80.0,0.1,0.20800000000000002,0.28,-24.0,-0.4059999999999999
280,80.0,0.1,0.20800000000000002,0.28,-24.0,-0.20799999999999996
281,80.0,0.1,0.20800000000000002,0.28,-24.0,-0.01
282,80.0,0.1,0.20800000000000002,0.28,-10.0,-1.0
283,80.0,0.1,0.20800000000000002,0.28,-10.0,-0.802
284,80.0,0.1,0.20800000000000002,0.28,-10.0,-0.604
285,80.0,0.1,0.20800000000000002,0.28,-10.0,-0.4059999999999999
286,80.0,0.1,0.20800000000000002,0.28,-10.0,-0.20799999999999996
287,80.0,0.1,0.20800000000000002,0.28,-10.0,-0.01
288,80.0,0.1,0.20800000000000002,0.45999999999999996,-80.0,-1.0
289,80.0,0.1,0.20800000000000002,0.45999999999999996,-80.0,-0.802
290,80.0,0.1,0.20800000000000002,0.45999999999999996,-80.0,-0.604
291,80.0,0.1,0.20800000000000002,0.45999999999999996,-80.0,-0.4059999999999999
292,80.0,0.1,0.20800000000000002,0.45999999999999996,-80.0,-0.20799999999999996
293,80.0,0.1,0.20800000000000002,0.45999999999999996,-80.0,-0.01
294,80.0,0.1,0.20800000000000002,0.45999999999999996,-66.0,-1.0
295,80.0,0.1,0.20800000000000002,0.45999999999999996,-66.0,-0.802
296,80.0,0.1,0.20800000000000002,0.45999999999999996,-66.0,-0.604
297,80.0,0.1,0.20800000000000002,0.45999999999999996,-66.0,-0.4059999999999999
298,80.0,0.1,0.20800000000000002,0.45999999999999996,-66.0,-0.20799999999999996
299,80.0,0.1,0.20800000000000002,0.45999999999999996,-66.0,-0.01
300,80.0,0.1,0.20800000000000002,0.45999999999999996,-52.0,-1.0
301,80.0,0.1,0.20800000000000002,0.45999999999999996,-52.0,-0.802
302,80.0,0.1,0.20800000000000002,0.45999999999999996,-52.0,-0.604
303,80.0,0.1,0.20800000000000002,0.45999999999999996,-52.0,-0.4059999999999999
304,80.0,0.1,0.20800000000000002,0.45999999999999996,-52.0,-0.20799999999999996
305,80.0,0.1,0.20800000000000002,0.45999999999999996,-52.0,-0.01
306,80.0,0.1,0.20800000000000002,0.45999999999999996,-38.0,-1.0
307,80.0,0.1,0.20800000000000002,0.45999999999999996,-38.0,-0.802
308,80.0,0.1,0.20800000000000002,0.45999999999999996,-38.0,-0.604
309,80.0,0.1,0.20800000000000002,0.45999999999999996,-38.0,-0.4059999999999999
310,80.0,0.1,0.20800000000000002,0.45999999999999996,-38.0,-0.20799999999999996
311,80.0,0.1,0.20800000000000002,0.45999999999999996,-38.0,-0.01
312,80.0,0.1,0.20800000000000002,0.45999999999999996,-24.0,-1.0
313,80.0,0.1,0.20800000000000002,0.45999999999999996,-24.0,-0.802
314,80.0,0.1,0.20800000000000002,0.45999999999999996,-24.0,-0.604
315,80.0,0.1,0.20800000000000002,0.45999999999999996,-24.0,-0.4059999999999999
316,80.0,0.1,0.20800000000000002,0.45999999999999996,-24.0,-0.20799999999999996
317,80.0,0.1,0.20800000000000002,0.45999999999999996,-24.0,-0.01
318,80.0,0.1,0.20800000000000002,0.45999999999999996,-10.0,-1.0
319,80.0,0.1,0.20800000000000002,0.45999999999999996,-10.0,-0.802
320,80.0,0.1,0.20800000000000002,0.45999999999999996,-10.0,-0.604
321,80.0,0.1,0.20800000000000002,0.45999999999999996,-10.0,-0.4059999999999999
322,80.0,0.1,0.20800000000000002,0.45999999999999996,-10.0,-0.20799999999999996
323,80.0,0.1,0.20800000000000002,0.45999999999999996,-10.0,-0.01
324,80.0,0.1,0.20800000000000002,0.64,-80.0,-1.0
325,80.0,0.1,0.20800000000000002,0.64,-80.0,-0.802
326,80.0,0.1,0.20800000000000002,0.64,-80.0,-0.604
327,80.0,0.1,0.20800000000000002,0.64,-80.0,-0.4059999999999999
328,80.0,0.1,0.20800000000000002,0.64,-80.0,-0.20799999999999996
329,80.0,0.1,0.20800000000000002,0.64,-80.0,-0.01
330,80.0,0.1,0.20800000000000002,0.64,-66.0,-1.0
331,80.0,0.1,0.20800000000000002,0.64,-66.0,-0.802
332,80.0,0.1,0.20800000000000002,0.64,-66.0,-0.604
333,80.0,0.1,0.20800000000000002,0.64,-66.0,-0.4059999999999999
334,80.0,0.1,0.20800000000000002,0.64,-66.0,-0.20799999999999996
335,80.0,0.1,0.20800000000000002,0.64,-66.0,-0.01
336,80.0,0.1,0.20800000000000002,0.64,-52.0,-1.0
337,80.0,0.1,0.20800000000000002,0.64,-52.0,-0.802
338,80.0,0.1,0.20800000000000002,0.64,-52.0,-0.604
339,80.0,0.1,0.20800000000000002,0.64,-52.0,-0.4059999999999999
340,80.0,0.1,0.20800000000000002,0.64,-52.0,-0.20799999999999996
341,80.0,0.1,0.20800000000000002,0.64,-52.0,-0.01
342,80.0,0.1,0.20800000000000002,0.64,-38.0,-1.0
343,80.0,0.1,0.20800000000000002,0.64,-38.0,-0.802
344,80.0,0.1,0.20800000000000002,0.64,-38.0,-0.604
345,80.0,0.1,0.20800000000000002,0.64,-38.0,-0.4059999999999999
346,80.0,0.1,0.20800000000000002,0.64,-38.0,-0.20799999999999996
347,80.0,0.1,0.20800000000000002,0.64,-38.0,-0.01
348,80.0,0.1,0.20800000000000002,0.64,-24.0,-1.0
349,80.0,0.1,0.20800000000000002,0.64,-24.0,-0.802
350,80.0,0.1,0.20800000000000002,0.64,-24.0,-0.604
351,80.0,0.1,0.20800000000000002,0.64,-24.0,-0.4059999999999999
352,80.0,0.1,0.20800000000000002,0.64,-24.0,-0.20799999999999996
353,80.0,0.1,0.20800000000000002,0.64,-24.0,-0.01
354,80.0,0.1,0.20800000000000002,0.64,-10.0,-1.0
355,80.0,0.1,0.20800000000000002,0.64,-10.0,-0.802
356,80.0,0.1,0.20800000000000002,0.64,-10.0,-0.604
357,80.0,0.1,0.20800000000000002,0.64,-10.0,-0.4059999999999999
358,80.0,0.1,0.20800000000000002,0.64,-10.0,-0.20799999999999996
359,80.0,0.1,0.20800000000000002,0.64,-10.0,-0.01
360,80.0,0.1,0.20800000000000002,0.82,-80.0,-1.0
361,80.0,0.1,0.20800000000000002,0.82,-80.0,-0.802
362,80.0,0.1,0.20800000000000002,0.82,-80.0,-0.604
363,80.0,0.1,0.20800000000000002,0.82,-80.0,-0.4059999999999999
364,80.0,0.1,0.20800000000000002,0.82,-80.0,-0.20799999999999996
365,80.0,0.1,0.20800000000000002,0.82,-80.0,-0.01
366,80.0,0.1,0.20800000000000002,0.82,-66.0,-1.0
367,80.0,0.1,0.20800000000000002,0.82,-66.0,-0.802
368,80.0,0.1,0.20800000000000002,0.82,-66.0,-0.604
369,80.0,0.1,0.20800000000000002,0.82,-66.0,-0.4059999999999999
370,80.0,0.1,0.20800000000000002,0.82,-66.0,-0.20799999999999996
371,80.0,0.1,0.20800000000000002,0.82,-66.0,-0.01
372,80.0,0.1,0.20800000000000002,0.82,-52.0,-1.0
373,80.0,0.1,0.20800000000000002,0.82,-52.0,-0.802
374,80.0,0.1,0.20800000000000002,0.82,-52.0,-0.604
375,80.0,0.1,0.20800000000000002,0.82,-52.0,-0.4059999999999999
376,80.0,0.1,0.20800000000000002,0.82,-52.0,-0.20799999999999996
377,80.0,0.1,0.20800000000000002,0.82,-52.0,-0.01
378,80.0,0.1,0.20800000000000002,0.82,-38.0,-1.0
379,80.0,0.1,0.20800000000000002,0.82,-38.0,-0.802
380,80.0,0.1,0.20800000000000002,0.82,-38.0,-0.604
381,80.0,0.1,0.20800000000000002,0.82,-38.0,-0.4059999999999999
382,80.0,0.1,0.20800000000000002,0.82,-38.0,-0.20799999999999996
383,80.0,0.1,0.20800000000000002,0.82,-38.0,-0.01
384,80.0,0.1,0.20800000000000002,0.82,-24.0,-1.0
385,80.0,0.1,0.20800000000000002,0.82,-24.0,-0.802
386,80.0,0.1,0.20800000000000002,0.82,-24.0,-0.604
387,80.0,0.1,0.20800000000000002,0.82,-24.0,-0.4059999999999999
388,80.0,0.1,0.20800000000000002,0.82,-24.0,-0.20799999999999996
389,80.0,0.1,0.20800000000000002,0.82,-24.0,-0.01
390,80.0,0.1,0.20800000000000002,0.82,-10.0,-1.0
391,80.0,0.1,0.20800000000000002,0.82,-10.0,-0.802
392,80.0,0.1,0.20800000000000002,0.82,-10.0,-0.604
393,80.0,0.1,0.20800000000000002,0.82,-10.0,-0.4059999999999999
394,80.0,0.1,0.20800000000000002,0.82,-10.0,-0.20799999999999996
395,80.0,0.1,0.20800000000000002,0.82,-10.0,-0.01
396,80.0,0.1,0.20800000000000002,1.0,-80.0,-1.0
397,80.0,0.1,0.20800000000000002,1.0,-80.0,-0.802
398,80.0,0.1,0.20800000000000002,1.0,-80.0,-0.604
399,80.0,0.1,0.20800000000000002,1.0,-80.0,-0.4059999999999999
400,80.0,0.1,0.20800000000000002,1.0,-80.0,-0.20799999999999996
401,80.0,0.1,0.20800000000000002,1.0,-80.0,-0.01
402,80.0,0.1,0.20800000000000002,1.0,-66.0,-1.0
403,80.0,0.1,0.20800000000000002,1.0,-66.0,-0.802
404,80.0,0.1,0.20800000000000002,1.0,-66.0,-0.604
405,80.0,0.1,0.20800000000000002,1.0,-66.0,-0.4059999999999999
406,80.0,0.1,0.20800000000000002,1.0,-66.0,-0.20799999999999996
407,80.0,0.1,0.20800000000000002,1.0,-66.0,-0.01
408,80.0,0.1,0.20800000000000002,1.0,-52.0,-1.0
409,80.0,0.1,0.20800000000000002,1.0,-52.0,-0.802
410,80.0,0.1,0.20800000000000002,1.0,-52.0,-0.604
411,80.0,0.1,0.20800000000000002,1.0,-52.0,-0.4059999999999999
412,80.0,0.1,0.20800000000000002,1.0,-52.0,-0.20799999999999996
413,80.0,0.1,0.20800000000000002,1.0,-52.0,-0.01
414,80.0,0.1,0.20800000000000002,1.0,-38.0,-1.0
415,80.0,0.1,0.20800000000000002,1.0,-38.0,-0.802
416,80.0,0.1,0.20800000000000002,1.0,-38.0,-0.604
417,80.0,0.1,0.20800000000000002,1.0,-38.0,-0.4059999999999999
418,80.0,0.1,0.20800000000000002,1.0,-38.0,-0.20799999999999996
419,80.0,0.1,0.20800000000000002,1.0,-38.0,-0.01
420,80.0,0.1,0.20800000000000002,1.0,-24.0,-1.0
421,80.0,0.1,0.20800000000000002,1.0,-24.0,-0.802
422,80.0,0.1,0.20800000000000002,1.0,-24.0,-0.604
423,80.0,0.1,0.20800000000000002,1.0,-24.0,-0.4059999999999999
