0,2.10841065
0.4176562,2.10828969
0.8419709,2.10824947
1.2591665,2.10824947
1.6700028,2.10822276
2.087771,2.10823746
2.5064327,2.10824437
2.9312065,2.10823896
3.3189057,2.10823896
3.729178,2.10826508
4.1474504,2.1083113
4.5575862,2.10839354
4.9743388,2.10839354
5.3846635,2.10842626
5.8031153,2.10841635
6.2157443,2.10835572
6.6472735,2.1083167
7.0362731,2.1083167
7.4471435,2.10833111
7.8652035,2.10826478
8.2821325,2.1081057
8.6766617,2.1081057
9.0809905,2.10796523
9.4919083,2.1079046
9.8951419,2.1078953
10.3037051,2.1078953
10.7065284,2.03191096
11.1176842,1.93311747
11.5279491,1.9129391
11.9520223,1.9129391
12.3690638,1.91542793
12.7748322,1.91728825
13.2005173,1.91858159
13.6182964,1.9167825
14.0276196,1.9167825
14.4447709,1.92383328
14.8731633,1.9271193
15.2561673,1.92363818
15.6588755,1.92363818
16.0699002,1.92215845
16.4720844,1.92220798
16.8759528,1.92856842
17.2869446,1.92856842
17.6891448,1.93441891
18.093298,1.93038672
18.5037829,1.92531301
18.9436158,1.93156
19.3164701,1.93156
19.7264578,1.92708899
20.1300439,1.91864192
20.5414737,1.91511277
20.9642037,1.91511277
21.368226,1.91457851
21.778437,1.91760911
22.1965031,1.91945202
22.6059064,1.91945202
23.0141314,1.92234575
23.4258514,1.92140178
23.8278886,1.91868424
24.2681073,1.91995387
24.647804,1.91995387
25.0512274,1.9202279
25.4534954,1.9206322
25.862068,1.92618824
26.2668173,1.92618824
26.6774557,1.9250939
27.089117,1.92080358
27.5140375,1.92039478
27.9311686,1.92039478
28.3412231,1.91368617
28.7446726,1.90914283
29.1556723,1.90980795
29.5878374,1.90917674
29.9673409,1.90917674
30.3701394,1.90680617
30.7815044,1.90966328
31.1876902,1.91529526
31.5888724,1.91529526
31.9978057,1.91833096
32.4091866,1.91236522
32.8200038,1.90101811
33.2219199,1.90101811
33.6320337,1.90650752
34.0348309,1.90438277
34.4442178,1.89305368
34.8467705,1.89305368
35.2516756,1.90071706
35.6626411,1.90417357
36.0644646,1.90609902
36.4821151,1.90976503
36.8784673,1.90976503
37.2889371,1.91014202
37.6923583,1.9190078
38.1172774,1.9135448
38.5111227,1.9135448
38.9294456,1.91541863
39.3321216,1.92202609
39.7440089,1.9131324
40.1610415,1.9131324
40.5639893,1.91090079
40.9740124,1.91494979
41.377771,1.91292439
41.7866167,1.91292439
42.1902659,1.90396227
42.5922803,1.90178589
43.0020972,1.90394546
43.4419965,1.90427082
43.8216117,1.90427082
44.2471347,1.90740887
44.6650636,1.90681998
45.0745029,1.90413515
45.4981487,1.90413515
45.9009846,1.91004837
46.3118756,1.92314804
46.7217772,1.93428504
47.132133,1.93711604
47.5348643,1.93711604
47.9450823,1.93295599
48.3561334,1.93377509
48.7665541,1.9364266
49.1680906,1.9364266
49.5787747,1.93058872
49.9815506,1.92545198
50.3961489,1.92390652
50.7983763,1.92390652
51.2084856,1.92119708
51.6184139,1.92262128
52.0213014,1.92405149
52.4247277,1.92405149
52.8347952,1.92130543
53.2375019,1.92304659
53.6479207,1.92295595
54.072665,1.92173615
54.468006,1.92173615
54.8705593,1.92494953
55.282001,1.91873826
55.6920701,1.91630526
56.0937978,1.91630526
56.4966885,1.91450017
56.9068123,1.90710212
57.3171959,1.90580998
57.7192533,1.90580998
58.129125,1.91029149
58.5348831,1.91573648
58.9377362,1.9214504
59.3491912,1.9214504
59.759408,1.9265031
60.1687115,1.92416314
60.5866265,1.92543157
61.025887,1.92292173
61.4061299,1.92292173
61.8166262,1.91312729
62.2190223,1.90778405
62.6291545,1.90946759
63.0380956,1.90946759
63.4487769,1.91348417
63.8591092,1.91676599
64.269939,1.911324
64.6780603,1.911324
65.089042,1.90805149
65.4995474,1.91160284
65.903363,1.91173671
66.3306929,1.91708205
66.7251709,1.91708205
67.134812,1.92040349
67.5527666,1.9232612
67.9648403,1.92745697
68.3891788,1.92745697
68.7917762,1.9313553
69.2017433,1.92907357
69.6121246,1.92333383
70.0219504,1.92333383
70.4311177,1.9228524
70.8413614,1.9161867
71.2442543,1.91970174
71.6833321,1.92890759
72.0618915,1.92890759
72.4670108,1.93724511
72.8770137,1.93891903
73.2789342,1.93266694
73.6893777,1.93266694
74.0988255,1.92942414
74.5112536,1.93103144
74.929234,1.93109657
75.3384198,1.93109657
75.7482498,1.92129673
76.1512631,1.91893516
76.5629664,1.91641842
77.0020964,1.91345325
77.3755308,1.91345325
77.7921257,1.91703792
78.2107396,1.91871155
78.6221323,1.92372793
79.03107,1.92372793
79.4420583,1.92619365
79.8516519,1.92451342
80.2557661,1.92465689
80.6650027,1.92465689
81.0751738,1.92376875
81.4848452,1.9192068
81.8878659,1.91766824
82.326892,1.92356795
82.706716,1.92356795
83.1101698,1.9263068
83.5139616,1.92577404
83.9231333,1.92313544
84.3344089,1.92313544
84.7448386,1.91647575
85.1626202,1.9129349
85.5721074,1.92214255
85.9965677,1.92214255
86.4041268,1.93132288
86.8160321,1.93083364
87.2204697,1.92397735
87.6593797,1.91270498
88.039571,1.91270498
88.4496597,1.91427986
88.8668281,1.92544538
89.2782401,1.92708839
89.6880985,1.92708839
90.0907351,1.92401127
90.4994325,1.92491412
90.9098439,1.92822445
91.3192198,1.92822445
91.7296029,1.93404583
92.154423,1.93698518
92.5745506,1.93193909
92.9846126,1.92536404
93.3937227,1.92536404
93.7966205,1.92400527
94.2068971,1.92577164
94.6093925,1.93092218
95.0181247,1.93092218
95.4207601,1.93713825
95.832116,1.93655176
96.2356391,1.93349205
96.6445162,1.93349205
97.0468339,1.93773765
97.4570306,1.94355752
97.8609312,1.93741469
98.271988,1.92940313
98.6730692,1.92940313
99.0834754,1.92951539
99.4956126,1.93492526
99.9158893,1.93597488
100.324432,1.93597488
100.7289459,1.93260421
101.138049,1.93137871
101.5417684,1.92753621
101.9508487,1.92753621
102.3615963,1.93161793
102.7707716,1.94620333
103.1811982,1.94339754
103.6361338,1.92919813
104.0224751,1.92919813
104.4334727,1.93028827
104.8435264,1.92826077
105.2534737,1.92728649
105.6555567,1.92728649
106.0657122,1.93711094
106.4763274,1.93611595
106.8791813,1.92899223
107.2806948,1.92899223
107.6914688,1.927915
108.1020906,1.93244003
108.5121283,1.9263047
108.9289756,1.92583317
109.3313225,1.92583317
109.7343127,1.93495918
110.1449246,1.94116744
110.5634477,1.94315082
110.9589492,1.94315082
111.3687796,1.94077905
111.7935309,1.94231911
112.2107532,1.94191121
112.6206208,1.94191121
113.0309216,1.94536171
113.4412502,1.94718031
113.8521175,1.94398283
114.2698605,1.94438533
114.6641728,1.94438533
