0.000000	0.017906	3.619189	0.013173	4.120455	0.012590	3.603591	0.012314	3.475853
1.000000	0.017855	3.619189	0.013192	4.120619	0.012570	3.602934	0.012319	3.476345
2.000000	0.017870	3.619025	0.013204	4.120291	0.012573	3.603263	0.012250	3.476181
3.000000	0.017818	3.619189	0.013150	4.120619	0.012575	3.603263	0.012294	3.476017
4.000000	0.017887	3.619025	0.013140	4.120455	0.012572	3.603098	0.012242	3.476181
5.000000	0.017913	3.619025	0.013146	4.120619	0.012570	3.603263	0.012316	3.476181
6.000000	0.017841	3.619353	0.013184	4.120291	0.012613	3.603263	0.012311	3.476181
7.000000	0.017862	3.619353	0.013171	4.120127	0.012575	3.602934	0.012327	3.476017
8.000000	0.017882	3.619353	0.013210	4.120455	0.012572	3.603263	0.012321	3.476345
9.000000	0.017869	3.619189	0.013194	4.120291	0.012569	3.603098	0.012278	3.476345
10.000000	0.017854	3.619025	0.013194	4.120127	0.012583	3.603427	0.012261	3.476017
11.000000	0.017854	3.619025	0.013160	4.120291	0.012539	3.603427	0.012330	3.476674
12.000000	0.017867	3.619189	0.013197	4.120291	0.012519	3.603427	0.012326	3.476181
13.000000	0.017887	3.619189	0.013160	4.120127	0.012565	3.603427	0.012276	3.476017
14.000000	0.017880	3.619189	0.013207	4.120455	0.012569	3.603263	0.012271	3.476181
15.000000	0.017905	3.618861	0.013212	4.120455	0.012544	3.603427	0.012311	3.475853
16.000000	0.017844	3.619189	0.013160	4.120455	0.012562	3.603098	0.012257	3.476181
17.000000	0.017893	3.619025	0.013171	4.120455	0.012611	3.603098	0.012352	3.476181
18.000000	0.017854	3.619353	0.013184	4.120455	0.012567	3.603427	0.012298	3.476181
19.000000	0.017893	3.619189	0.013197	4.119962	0.012587	3.603427	0.012275	3.476017
20.000000	0.017906	3.619025	0.013161	4.120619	0.012577	3.603263	0.012301	3.476345
21.000000	0.017849	3.619025	0.013143	4.120455	0.012637	3.603263	0.012304	3.476345
22.000000	0.017862	3.618861	0.013176	4.120455	0.012575	3.603591	0.012278	3.476181
23.000000	0.017906	3.619025	0.013148	4.120619	0.012603	3.603098	0.012273	3.476181
24.000000	0.017924	3.619189	0.013156	4.120455	0.012578	3.603427	0.012301	3.475853
25.000000	0.017936	3.619353	0.013194	4.120291	0.012544	3.603427	0.012347	3.476181
26.000000	0.017901	3.619025	0.013163	4.120291	0.012570	3.603263	0.012255	3.476345
27.000000	0.017887	3.618861	0.013183	4.120619	0.012578	3.603263	0.012349	3.476181
28.000000	0.017914	3.618861	0.013220	4.120127	0.012623	3.603263	0.012240	3.476345
29.000000	0.017921	3.619025	0.013155	4.120455	0.012578	3.603427	0.012284	3.476017
30.000000	-0.033237	3.616890	0.013168	4.120127	0.012580	3.603263	0.012301	3.476181
31.000000	-0.032790	3.616890	0.013153	4.120127	0.012585	3.602770	0.012288	3.476345
32.000000	-0.044144	3.616234	0.013181	4.119962	0.012582	3.603263	0.012304	3.476181
33.000000	-0.031665	3.616726	0.013188	4.120291	0.012583	3.603098	0.012291	3.476017
34.000000	-0.032490	3.616726	0.013181	4.119962	0.012570	3.603427	0.012339	3.476181
35.000000	-0.032102	3.616726	0.013148	4.120291	0.012587	3.602770	0.012288	3.476181
36.000000	-0.031849	3.616398	0.013176	4.120127	0.012600	3.603098	0.012288	3.476509
37.000000	-0.031299	3.616726	-0.007428	4.119306	0.012585	3.603263	0.012288	3.476017
38.000000	-0.030892	3.616562	-0.012759	4.118813	0.012564	3.603098	0.012265	3.476345
39.000000	-0.032675	3.616562	-0.014071	4.118649	0.012569	3.603098	0.012281	3.476509
40.000000	-0.033810	3.616562	-0.013312	4.118813	0.012532	3.603263	0.012289	3.476181
41.000000	-0.031255	3.616726	-0.012698	4.118813	0.012583	3.603263	0.012324	3.476181
42.000000	-0.030746	3.616890	-0.013148	4.118813	0.012565	3.603427	0.012281	3.476345
43.000000	-0.047017	3.615577	-0.019153	4.118156	0.012562	3.602934	0.012296	3.475853
44.000000	-0.032954	3.616562	-0.011792	4.118813	0.012565	3.603263	0.012293	3.476017
45.000000	-0.031086	3.616398	-0.011781	4.118649	0.012560	3.602934	0.012298	3.476181
46.000000	-0.032330	3.616726	-0.012406	4.118649	0.012555	3.603263	0.012298	3.476181
47.000000	-0.032169	3.616398	-0.012863	4.118813	0.012560	3.603263	0.012299	3.475853
48.000000	-0.030601	3.616234	-0.011193	4.118813	0.012547	3.603098	0.012275	3.476181
49.000000	-0.038661	3.616726	-0.014086	4.118485	0.012585	3.603098	0.012288	3.476181
50.000000	-0.030859	3.616562	-0.011584	4.118485	0.012573	3.603427	0.012335	3.476345
51.000000	-0.029779	3.616398	-0.011030	4.118977	0.012559	3.603427	0.012293	3.475853
52.000000	-0.030647	3.616398	-0.010621	4.118813	0.012560	3.603263	-0.002804	3.472405
53.000000	-0.031128	3.616562	-0.009968	4.118813	0.012633	3.603098	-0.003875	3.473062
54.000000	-0.029956	3.616398	-0.011234	4.118813	0.012567	3.603263	-0.003944	3.472405
55.000000	-0.031064	3.616562	-0.011790	4.118649	0.012606	3.602934	-0.002118	3.472897
56.000000	-0.029836	3.616234	-0.011825	4.118813	0.012536	3.603427	-0.001649	3.472405
57.000000	-0.029519	3.616562	-0.011483	4.118321	0.012565	3.603427	-0.000887	3.472405
58.000000	-0.037708	3.615741	-0.013968	4.118321	0.012591	3.603098	-0.005395	3.471748
59.000000	-0.029966	3.616234	-0.012061	4.118813	0.012582	3.603098	-0.000409	3.472569
60.000000	-0.030401	3.616398	-0.011332	4.118485	0.012554	3.603427	-0.000719	3.472569
61.000000	-0.028938	3.616234	-0.011176	4.118649	0.012590	3.603427	-0.001277	3.472241
62.000000	-0.036896	3.615741	-0.014839	4.118321	0.012567	3.602934	-0.006147	3.471584
63.000000	-0.030073	3.616234	-0.011135	4.118485	0.012526	3.603263	-0.000698	3.472076
64.000000	-0.029053	3.616234	-0.011298	4.118321	0.012573	3.603263	-0.000125	3.471912
65.000000	-0.029160	3.616069	-0.011181	4.118485	0.012582	3.603427	-0.001906	3.471912
66.000000	-0.040183	3.615741	-0.016593	4.117992	0.012567	3.603263	-0.007485	3.471584
67.000000	-0.039688	3.615905	-0.016212	4.117664	0.012583	3.603098	-0.008280	3.471091
68.000000	-0.027687	3.616726	-0.011354	4.118649	0.012565	3.603427	-0.000810	3.472733
69.000000	-0.029690	3.616069	-0.011304	4.118485	0.012595	3.603263	0.000442	3.472733
70.000000	-0.028124	3.616234	-0.010690	4.118649	0.012570	3.603427	0.000256	3.471912
71.000000	-0.029884	3.616398	-0.011680	4.118485	0.012542	3.603427	0.001223	3.472405
72.000000	-0.027966	3.616398	-0.011102	4.118649	0.012537	3.603427	0.000913	3.472076
73.000000	-0.028249	3.616234	-0.011250	4.118813	0.012585	3.603098	-0.000292	3.472076
74.000000	-0.028905	3.616234	-0.011674	4.118649	0.012577	3.603427	0.000727	3.472241
75.000000	-0.036473	3.616069	-0.015506	4.118485	0.012557	3.603427	-0.004545	3.472405
76.000000	-0.027584	3.616069	-0.010602	4.118485	0.012583	3.603263	0.001028	3.472569
77.000000	-0.028390	3.616398	-0.010485	4.118485	0.012598	3.603427	0.000880	3.472405
78.000000	-0.027825	3.616234	-0.011295	4.118649	0.012565	3.603263	0.000847	3.472405
79.000000	-0.029707	3.616398	-0.011643	4.118649	0.012557	3.603098	0.001606	3.472569
80.000000	-0.028827	3.616069	-0.010974	4.118813	0.012573	3.603591	0.001203	3.472405
81.000000	-0.043421	3.616398	-0.016629	4.118485	0.012542	3.603263	-0.007541	3.472076
82.000000	-0.027598	3.616398	-0.010802	4.118485	0.012559	3.603263	0.002060	3.472241
83.000000	-0.028611	3.616234	-0.010753	4.118485	0.012598	3.603098	0.002509	3.472405
84.000000	-0.027623	3.615413	-0.010656	4.117992	0.012575	3.603098	0.001630	3.471255
85.000000	-0.027239	3.616234	-0.010341	4.118649	0.012567	3.603098	0.003034	3.472405
86.000000	-0.027075	3.616234	-0.011155	4.118485	0.012547	3.603263	0.002443	3.472733
87.000000	-0.029689	3.616234	-0.010561	4.118485	0.012593	3.603098	0.003065	3.472405
88.000000	-0.026840	3.616398	-0.011569	4.118156	0.012567	3.603263	0.003487	3.472241
89.000000	-0.027017	3.616398	-0.011643	4.118321	0.012587	3.603098	0.003195	3.472405
90.000000	-0.038016	3.615741	-0.015094	4.117828	0.012555	3.603098	-0.002804	3.471912
91.000000	-0.027354	3.615905	-0.010461	4.118485	0.012565	3.603263	0.002136	3.472569
92.000000	-0.027667	3.616234	-0.010777	4.118156	0.012605	3.603098	0.002366	3.472241
93.000000	-0.025942	3.616234	-0.012176	4.118321	0.012562	3.603263	0.002203	3.472405
94.000000	-0.026525	3.616069	-0.011426	4.118485	0.012573	3.603098	0.002647	3.472569
95.000000	-0.026556	3.616234	-0.010943	4.118485	0.012595	3.603098	0.002469	3.472241
96.000000	-0.025283	3.616234	-0.011083	4.118485	0.012580	3.603098	0.002899	3.471912
97.000000	-0.035985	3.615741	-0.014531	4.117992	0.012591	3.603591	-0.002284	3.471748
98.000000	-0.026443	3.616234	-0.009656	4.118321	0.012534	3.603427	0.003341	3.472405
99.000000	-0.027543	3.616069	-0.011541	4.118321	0.012537	3.603427	0.003256	3.472405
100.000000	-0.034691	3.615741	-0.012403	4.118321	0.012583	3.603591	0.000859	3.472076
101.000000	-0.037143	3.615577	-0.015046	4.117664	0.012587	3.603427	-0.003069	3.471255
102.000000	-0.027912	3.615741	-0.011694	4.118321	0.012559	3.603098	0.002353	3.472241
103.000000	-0.026006	3.616234	-0.010927	4.118649	0.012608	3.603263	0.004009	3.472405
104.000000	-0.028098	3.615905	-0.011047	4.118485	0.012560	3.603263	0.003005	3.472405
105.000000	-0.026759	3.616069	-0.010674	4.118321	0.012591	3.603098	0.002903	3.472241
106.000000	-0.034015	3.615577	-0.014537	4.118156	0.012590	3.603098	-0.000880	3.471912
107.000000	-0.026431	3.616069	-0.010081	4.118485	0.012569	3.603427	0.004241	3.472076
108.000000	-0.025874	3.616234	-0.010960	4.118485	0.012601	3.603263	0.004154	3.472241
109.000000	-0.025467	3.616234	-0.010994	4.118321	0.012544	3.602934	0.003371	3.472405
110.000000	-0.026175	3.616234	-0.009912	4.118156	0.012546	3.603263	0.004266	3.472405
111.000000	-0.025664	3.616069	-0.009815	4.118813	0.012613	3.603263	0.003853	3.472241
112.000000	-0.026068	3.615905	-0.009521	4.118649	0.012575	3.603263	0.003926	3.472405
113.000000	-0.025889	3.615741	-0.009290	4.118649	0.012598	3.603098	0.003141	3.472405
114.000000	-0.038550	3.615413	-0.015064	4.117664	0.012583	3.603263	-0.005812	3.471584
115.000000	-0.025727	3.616069	-0.010252	4.118321	0.012534	3.603263	0.003003	3.472076
116.000000	-0.025482	3.616234	-0.010835	4.118485	0.012578	3.603098	0.002766	3.472569
117.000000	-0.025058	3.616069	-0.010122	4.118321	0.012582	3.603263	0.002704	3.472241
118.000000	-0.031830	3.615577	-0.013820	4.118156	0.012580	3.603263	-0.000365	3.471420
119.000000	-0.025937	3.616069	-0.010175	4.118485	0.012595	3.602934	0.004185	3.472241
120.000000	-0.024124	3.616234	-0.009485	4.118485	0.012557	3.603427	0.003683	3.471912
121.000000	-0.026106	3.616069	-0.009314	4.118321	0.012570	3.602934	0.003722	3.472241
122.000000	-0.025339	3.616069	-0.009878	4.118485	0.012575	3.603427	0.004894	3.472405
123.000000	-0.025185	3.616069	-0.010490	4.118321	0.012596	3.602934	0.002349	3.472241
124.000000	-0.026221	3.616234	-0.009787	4.118485	0.012575	3.603591	0.004522	3.472241
125.000000	-0.025646	3.616069	-0.009622	4.118321	0.012588	3.603427	0.004003	3.471912
126.000000	-0.023807	3.616069	-0.009945	4.118321	0.012608	3.603098	0.003917	3.471912
127.000000	-0.025733	3.616398	-0.009663	4.118649	0.012532	3.603098	0.003737	3.471912
128.000000	-0.024290	3.615577	-0.010433	4.117992	0.012555	3.603098	0.004229	3.471091
129.000000	-0.025247	3.616069	-0.009743	4.118485	0.012611	3.603427	0.004064	3.472241
130.000000	-0.024533	3.616069	-0.010745	4.118321	0.012582	3.603263	0.003729	3.472241
131.000000	-0.024572	3.616234	-0.009994	4.118485	0.012537	3.603263	0.004783	3.472405
132.000000	-0.024753	3.616234	-0.009044	4.118321	0.012572	3.603098	0.003254	3.472076
133.000000	-0.026195	3.616234	-0.011038	4.118321	0.012550	3.603591	0.003243	3.472076
134.000000	-0.024530	3.616234	-0.009282	4.118485	0.012593	3.603427	0.004167	3.471912
135.000000	-0.026382	3.616069	-0.009932	4.118485	0.012580	3.603263	0.004200	3.472076
136.000000	-0.024226	3.616069	-0.009748	4.118156	0.012509	3.603263	0.003730	3.471912
137.000000	-0.023901	3.616069	-0.010107	4.118156	0.012573	3.603427	0.003548	3.471748
138.000000	-0.024766	3.616069	-0.010850	4.118321	0.012564	3.603263	0.004756	3.472241
139.000000	-0.025277	3.616069	-0.009873	4.117992	0.012557	3.603263	0.004814	3.472076
140.000000	-0.033797	3.615741	-0.013285	4.117992	0.012542	3.603098	-0.001586	3.471584
141.000000	-0.026736	3.616069	-0.008699	4.118321	0.012560	3.603098	0.004091	3.472405
142.000000	-0.026001	3.615905	-0.009303	4.118156	0.012600	3.603263	0.005466	3.472241
143.000000	-0.024344	3.615905	-0.009774	4.118485	0.012565	3.603427	0.004044	3.471912
144.000000	-0.024745	3.616069	-0.009909	4.118321	0.012559	3.603263	0.003848	3.472241
145.000000	-0.024487	3.616069	-0.008820	4.118321	0.012605	3.603263	0.005211	3.472569
146.000000	-0.033146	3.615577	-0.012424	4.117828	0.012539	3.603427	-0.000128	3.471584
147.000000	-0.024848	3.616069	-0.010114	4.118649	0.012572	3.603427	0.004444	3.472076
148.000000	-0.024533	3.616398	-0.009145	4.118485	0.012590	3.603098	0.005042	3.472405
149.000000	-0.024246	3.616069	-0.010145	4.118321	0.012565	3.603263	0.005164	3.472241
150.000000	-0.023037	3.616069	-0.009823	4.118156	0.012580	3.603427	0.004771	3.472241
151.000000	-0.023950	3.616069	-0.010147	4.118321	0.012565	3.603098	0.003960	3.472076
152.000000	-0.023766	3.616069	-0.009595	4.118156	0.012539	3.603098	0.005362	3.472241
153.000000	-0.039911	3.615084	-0.015764	4.117664	0.012531	3.602934	-0.004517	3.470763
154.000000	-0.024226	3.616069	-0.009392	4.118649	0.012600	3.603263	0.004343	3.471912
155.000000	-0.022990	3.615741	-0.009139	4.118321	0.012516	3.603263	0.004673	3.472076
156.000000	-0.024814	3.615741	-0.009029	4.118321	0.012550	3.603591	0.004727	3.471912
157.000000	-0.032747	3.615741	-0.013086	4.117828	0.012606	3.602934	0.000506	3.471420
158.000000	-0.032363	3.615413	-0.012738	4.117992	0.012595	3.603098	-0.000704	3.471255
159.000000	-0.024584	3.616069	-0.008633	4.117992	0.012575	3.603098	0.006812	3.472076
160.000000	-0.030168	3.615905	-0.012664	4.117992	0.012613	3.603098	0.001330	3.471584
161.000000	-0.024581	3.616069	-0.009288	4.118156	0.012544	3.603263	0.004596	3.472241
162.000000	-0.023779	3.615741	-0.008139	4.118156	0.012582	3.603098	0.003977	3.471584
163.000000	-0.023745	3.616069	-0.009313	4.118649	0.012598	3.603427	0.006042	3.472076
164.000000	-0.030928	3.615577	-0.010859	4.117992	0.012596	3.603427	0.002405	3.471584
165.000000	-0.023382	3.616069	-0.008741	4.118321	0.012587	3.603591	0.005855	3.472241
166.000000	-0.033570	3.615577	-0.012915	4.117992	0.012591	3.603427	0.000842	3.471912
167.000000	-0.024219	3.616234	-0.009584	4.118485	0.012552	3.603098	0.004568	3.472241
168.000000	-0.023732	3.616069	-0.008515	4.118156	0.012588	3.603263	0.004596	3.471912
169.000000	-0.023801	3.615905	-0.008812	4.118321	0.012573	3.603098	0.004469	3.472405
170.000000	-0.022497	3.616234	-0.008150	4.118321	0.012562	3.603263	0.003860	3.471420
171.000000	-0.023164	3.616069	-0.009025	4.118321	0.012546	3.603263	0.004167	3.471912
172.000000	-0.024192	3.615741	-0.008540	4.118485	0.012587	3.603098	0.005705	3.472076
173.000000	-0.024553	3.616069	-0.008608	4.118321	0.012585	3.603427	0.005840	3.471584
174.000000	-0.024914	3.615741	-0.009206	4.118156	0.012516	3.603427	0.005668	3.472076
175.000000	-0.024743	3.615905	-0.008636	4.118156	0.012588	3.603263	0.005561	3.471912
176.000000	-0.021624	3.616069	-0.008384	4.118321	0.012559	3.603427	0.006454	3.472076
177.000000	-0.025771	3.616234	-0.008676	4.118321	0.012572	3.603263	0.005618	3.472241
178.000000	-0.022535	3.615905	-0.008008	4.118485	0.012550	3.603098	0.004898	3.472076
179.000000	-0.032017	3.615248	-0.011963	4.117992	0.012583	3.602934	-0.000212	3.471420
180.000000	-0.024589	3.616069	-0.009050	4.118321	0.012631	3.603098	0.005494	3.472076
181.000000	-0.024037	3.616069	-0.010116	4.118321	0.012559	3.603263	0.005924	3.472076
182.000000	-0.024288	3.616234	-0.009016	4.118156	0.012605	3.603263	0.007073	3.472405
183.000000	-0.025068	3.615577	-0.008375	4.118321	0.012595	3.602934	0.006582	3.471748
184.000000	-0.024029	3.615905	-0.009270	4.118156	0.012552	3.603427	0.005676	3.471584
185.000000	-0.023939	3.616069	-0.008942	4.117992	0.012588	3.603263	0.004883	3.472241
186.000000	-0.021812	3.616069	-0.008536	4.117992	0.012610	3.603591	0.006725	3.471912
187.000000	-0.023504	3.615741	-0.009196	4.118156	0.012546	3.602934	0.005508	3.471420
188.000000	-0.025761	3.615577	-0.009287	4.117828	0.012570	3.603263	0.004747	3.471255
189.000000	-0.023464	3.616398	-0.008764	4.118156	0.012539	3.603263	0.005265	3.471912
190.000000	-0.023704	3.615905	-0.009520	4.118156	0.012585	3.603427	0.005150	3.472241
191.000000	-0.023264	3.615905	-0.008425	4.118485	0.012542	3.603427	0.005246	3.472076
192.000000	-0.036742	3.615905	-0.014194	4.118321	0.012578	3.603427	-0.002993	3.472076
193.000000	-0.021845	3.616234	-0.009979	4.118485	0.012557	3.603427	0.007715	3.471912
194.000000	-0.024027	3.615413	-0.009533	4.118156	0.012552	3.603427	0.006446	3.471912
195.000000	-0.023356	3.616234	-0.008251	4.118485	0.012577	3.603591	0.004743	3.471748
196.000000	-0.031744	3.615413	-0.012692	4.117664	0.012613	3.603098	0.002028	3.471091
